2.277307929992675728e+00,2.259861726760864276e+00,2.239325399398803818e+00,2.209608020782470650e+00,2.173065128326415962e+00,2.118598756790161186e+00,2.049472389221191460e+00,1.947758784294128409e+00,1.798517093658447363e+00,1.619195814132690536e+00,1.394807415008544993e+00,1.190350198745727450e+00,1.058784761428833043e+00,9.646575927734375444e-01,8.514612698554993031e-01,8.351612019538879883e-01,7.895215320587157803e-01,7.678190088272094371e-01,7.128453445434570490e-01,6.508597564697266025e-01,7.375228404998779297e-01,6.107602787017821777e-01,5.678237485885619940e-01,7.377020049095154297e-01,6.068987989425659313e-01,7.621888542175292436e-01,5.933330965042113991e-01,5.519024586677551136e-01,5.538509964942932573e-01,4.989718961715698398e-01,5.466353321075438920e-01,5.294159936904907493e-01,5.151722848415374312e-01,4.722251033782958740e-01,5.386082601547240722e-01,5.315710926055907670e-01,5.105626893043517800e-01,5.070784974098205833e-01,5.788537836074829634e-01,4.733881330490112282e-01,4.748080921173095659e-01,5.211207056045532582e-01,4.775722384452819602e-01,4.655725383758544944e-01,5.076169228553771839e-01,4.303058958053588845e-01,4.554445433616638450e-01,4.918761515617370850e-01,4.245567727088928045e-01,4.483468556404113792e-01,4.338223719596862593e-01,4.437122774124145352e-01,4.487461280822753751e-01,4.398022460937500155e-01,4.269760489463806374e-01,5.217427980899810303e-01,4.946207833290099942e-01,4.530560994148254417e-01,4.363595318794250555e-01,4.765716814994812034e-01,4.165205550193786799e-01,4.769025897979736195e-01,4.856777048110961781e-01,4.302740025520324640e-01,4.309414672851562544e-01,4.474721574783325218e-01,4.543310260772704945e-01,4.547276556491851585e-01,4.826701736450195179e-01,4.609425139427185125e-01,4.204000651836395375e-01,4.634578132629394442e-01,5.049057543277740701e-01,4.455296349525451616e-01,4.458411693572997825e-01,4.883177864551544456e-01,4.374342930316925115e-01,4.794577968120574685e-01,5.072015357017517490e-01,4.499124765396118053e-01,4.549208390712737859e-01,4.815367913246154652e-01,5.452230381965637029e-01,4.980625963211059437e-01,4.700398051738738925e-01,4.421858501434325905e-01,5.397244405746459694e-01,4.709507179260253862e-01,4.483437824249267845e-01,4.643572092056274525e-01,5.453298640251159624e-01,5.078063774108886319e-01,4.612850999832153187e-01,4.826525866985321156e-01,4.934834909439086981e-01,4.640147566795349010e-01,4.786376619338989502e-01,4.852003967761993608e-01,4.769540643692016801e-01,5.475926136970520330e-01
2.400940074920654421e+00,2.397290229797363281e+00,2.393044366836547976e+00,2.387350769042968945e+00,2.380155706405639560e+00,2.371958389282226687e+00,2.361732673645019709e+00,2.350185203552245916e+00,2.335030012130737465e+00,2.315658597946166797e+00,2.289022893905639844e+00,2.257835378646850799e+00,2.221873083114624059e+00,2.170633039474487269e+00,2.111655340194702024e+00,2.038985524177551412e+00,1.952485318183899032e+00,1.847367639541626083e+00,1.724179472923278889e+00,1.574611825942993093e+00,1.442330112457275382e+00,1.335500731468200586e+00,1.179782342910766557e+00,1.100957355499267543e+00,1.074810881614685076e+00,9.806307649612426847e-01,1.260897140502929670e+00,1.199531793594360352e+00,9.063997745513916460e-01,9.869149541854858043e-01,8.692768812179565430e-01,8.460237503051757368e-01,8.874672341346740989e-01,7.720676994323730780e-01,7.738055467605591264e-01,7.714615392684937012e-01,7.801312112808227450e-01,9.247678518295288086e-01,7.860223579406738770e-01,7.319048547744750888e-01,7.477778577804565785e-01,9.190689945220946733e-01,7.308746480941772372e-01,6.953444433212280229e-01,7.155913829803466353e-01,9.284166479110718129e-01,6.737029099464416637e-01,7.633245301246642800e-01,7.363691568374634011e-01,6.631302785873413042e-01,7.391671848297118874e-01,6.903906083106994274e-01,6.910018587112426447e-01,6.719077587127685325e-01,8.136594653129577415e-01,6.511896800994873002e-01,9.154688215255737394e-01,6.623641824722290572e-01,7.843143224716186968e-01,7.103097486495971724e-01,6.645484304428100897e-01,8.216243171691894887e-01,8.113206434249877752e-01,7.225513553619384854e-01,6.630766701698302956e-01,7.157196807861327947e-01,7.185538387298584517e-01,7.315222740173339400e-01,6.776500844955444247e-01,7.773816680908203214e-01,7.023653364181519088e-01,7.091943073272705123e-01,7.340613603591918945e-01,6.859267425537108887e-01,7.885797595977783736e-01,7.226514911651611417e-01,6.674051022529602362e-01,7.026428055763244140e-01,7.509092712402343217e-01,7.118486833572387207e-01,6.361066627502441895e-01,8.095799303054809215e-01,7.001044845581054776e-01,6.323404765129089222e-01,6.786514806747436790e-01,6.721396708488464045e-01,8.974876070022582697e-01,7.745279192924499068e-01,8.328385353088378906e-01,7.326568365097045898e-01,7.749213933944701926e-01,8.474318981170654297e-01,8.097666025161742720e-01,8.598712968826294212e-01,6.671816539764404697e-01,6.831951737403869629e-01,8.048594045639038130e-01,6.886621093750000533e-01,7.202104902267456588e-01,9.508586263656616522e-01
2.295583868026733310e+00,2.288901195526122923e+00,2.283523216247558718e+00,2.278557510375976758e+00,2.273480587005615394e+00,2.268925724029541069e+00,2.264181957244872923e+00,2.259277572631836151e+00,2.254433879852294709e+00,2.249188995361328214e+00,2.244174804687499858e+00,2.238490619659423864e+00,2.232916574478149396e+00,2.226899642944335955e+00,2.220396118164062571e+00,2.213201360702514719e+00,2.205544090270996183e+00,2.198055028915405273e+00,2.189513168334960902e+00,2.180981760025024307e+00,2.171944599151611310e+00,2.162276659011840962e+00,2.152388620376586736e+00,2.141782693862915199e+00,2.130671787261962713e+00,2.118770847320556427e+00,2.105726661682128853e+00,2.092575664520263778e+00,2.078850326538085991e+00,2.064430332183837979e+00,2.050195503234863104e+00,2.035584030151367241e+00,2.019986133575439435e+00,2.003843402862548917e+00,1.988071284294128382e+00,1.971042928695678764e+00,1.953912129402160636e+00,1.936860876083374094e+00,1.919128522872924902e+00,1.901050186157226651e+00,1.882144498825073287e+00,1.863710784912109286e+00,1.845650186538696280e+00,1.826953549385070819e+00,1.808618583679199254e+00,1.789191031455993564e+00,1.769898099899291921e+00,1.749949793815612775e+00,1.729249548912048295e+00,1.708126220703124920e+00,1.688230886459350488e+00,1.669280080795288113e+00,1.649759812355041433e+00,1.629994788169860875e+00,1.610067853927612314e+00,1.589873948097229039e+00,1.569598264694213929e+00,1.548496112823486426e+00,1.528306531906127974e+00,1.507619891166686932e+00,1.487869844436645606e+00,1.467994298934936603e+00,1.447266798019409162e+00,1.427273817062377992e+00,1.409221477508544984e+00,1.389173645973205584e+00,1.370104660987853995e+00,1.351884169578552175e+00,1.332736473083496076e+00,1.314360871315002344e+00,1.296225094795226962e+00,1.278890190124511772e+00,1.262356243133544886e+00,1.243249030113220188e+00,1.227108106613159277e+00,1.209210238456726039e+00,1.193823390007018981e+00,1.178370351791381943e+00,1.161805014610290510e+00,1.148260650634765678e+00,1.133282060623169052e+00,1.120258808135986328e+00,1.104734201431274432e+00,1.092278079986572337e+00,1.078331489562988299e+00,1.067501306533813477e+00,1.053673958778381436e+00,1.042304191589355389e+00,1.030853724479675382e+00,1.018143892288208008e+00,1.007414088249206641e+00,9.955757045745849965e-01,9.838985610008239568e-01,9.746016407012939586e-01,9.639369344711303800e-01,9.530086088180541593e-01,9.444862866401672052e-01,9.370142483711242365e-01,9.305347704887390048e-01,9.191723346710205522e-01
2.412188882827758896e+00,2.408480024337768644e+00,2.404417572021484428e+00,2.400956134796142560e+00,2.398002500534057724e+00,2.394785604476928675e+00,2.392081260681152344e+00,2.388993282318115252e+00,2.385888862609863104e+00,2.382792329788208097e+00,2.379408903121948082e+00,2.375818319320678551e+00,2.371865444183349769e+00,2.367914924621581818e+00,2.363747682571410991e+00,2.359429349899292205e+00,2.354604940414428693e+00,2.349791002273559748e+00,2.345087709426879830e+00,2.339791908264160281e+00,2.334221601486206055e+00,2.328401832580566211e+00,2.322232217788696484e+00,2.315569572448730629e+00,2.308678398132324006e+00,2.301757001876830966e+00,2.294567718505859499e+00,2.287110357284545703e+00,2.278690519332885689e+00,2.270962715148925781e+00,2.261692590713500817e+00,2.252010259628296041e+00,2.241811456680297798e+00,2.233063535690307688e+00,2.222342252731323242e+00,2.211546344757080007e+00,2.201266937255859535e+00,2.190624580383300657e+00,2.179809761047363459e+00,2.169018955230713086e+00,2.157335119247436594e+00,2.145605001449585103e+00,2.132591943740844709e+00,2.119745292663574254e+00,2.106715555191040146e+00,2.093033876419067241e+00,2.079189519882202131e+00,2.065554389953613068e+00,2.051472964286804146e+00,2.036450796127319496e+00,2.021886096000671262e+00,2.006907720565795916e+00,1.992791547775268457e+00,1.978185644149780265e+00,1.962458243370056143e+00,1.946174879074096697e+00,1.929867429733276296e+00,1.914083738327026385e+00,1.900434641838073757e+00,1.883435459136962864e+00,1.865819606781005779e+00,1.849998788833618235e+00,1.833245115280151438e+00,1.817185902595519931e+00,1.800715975761413512e+00,1.783493361473083461e+00,1.766132607460021875e+00,1.749805064201354954e+00,1.733652911186218226e+00,1.718158288002014089e+00,1.700242738723754865e+00,1.682579097747802788e+00,1.667236046791076731e+00,1.652346477508545020e+00,1.633925137519836479e+00,1.617681097984313920e+00,1.599987959861755460e+00,1.584921345710754492e+00,1.566250023841857963e+00,1.548890628814697301e+00,1.534151816368102939e+00,1.518938207626342685e+00,1.503512949943542454e+00,1.492115278244018572e+00,1.477065324783325195e+00,1.461216845512390172e+00,1.447735991477966389e+00,1.432768778800964427e+00,1.417455902099609366e+00,1.404200539588928320e+00,1.390807919502258239e+00,1.376149787902831934e+00,1.364634938240051332e+00,1.351402053833007821e+00,1.336912045478820810e+00,1.327117900848388654e+00,1.313402881622314444e+00,1.304371199607849086e+00,1.296282129287719798e+00,1.284204907417297425e+00
2.291426963806152184e+00,2.281593608856200994e+00,2.270439777374267720e+00,2.259186134338378782e+00,2.245220594406128090e+00,2.226046075820923065e+00,2.202246885299682599e+00,2.175540752410888512e+00,2.127976627349853711e+00,2.070901279449462784e+00,1.989812717437744238e+00,1.909387292861938423e+00,1.799213752746582129e+00,1.692930216789245712e+00,1.625332751274108922e+00,1.493187055587768652e+00,1.397897281646728551e+00,1.332208137512207013e+00,1.245250539779663157e+00,1.191785135269165075e+00,1.161517810821533159e+00,1.102871189117431650e+00,1.070871286392211852e+00,9.916389536857604936e-01,9.687150740623473588e-01,9.499825382232666149e-01,9.174527668952942028e-01,8.716268897056579368e-01,8.541431355476379883e-01,8.036783170700073642e-01,8.151382493972778587e-01,7.929751181602477939e-01,7.678680324554443271e-01,7.420775079727173207e-01,7.601898431777953657e-01,6.856624126434326394e-01,7.037392711639404164e-01,6.866521573066711737e-01,6.620246458053589134e-01,6.491467928886414107e-01,6.477929949760437012e-01,6.147198987007140847e-01,5.897436618804932085e-01,5.926208972930908647e-01,5.935506153106689942e-01,5.754539608955383523e-01,5.631056201457976806e-01,5.544809913635253551e-01,5.355778074264526678e-01,5.648665881156921253e-01,5.385796499252318847e-01,5.140918374061584917e-01,5.174679923057555753e-01,5.076530313491821600e-01,4.876989269256591930e-01,5.099848616123199285e-01,5.081217086315155118e-01,4.772280335426330455e-01,4.994894337654113836e-01,4.702638876438141047e-01,4.615370523929596125e-01,4.604257750511169256e-01,4.742165839672088379e-01,4.818009543418884100e-01,4.604340159893036133e-01,4.458161652088165061e-01,4.519416117668151878e-01,4.663995230197906516e-01,4.483315134048461714e-01,4.557910835742950417e-01,4.440546512603759655e-01,4.398802566528320357e-01,4.540731763839721546e-01,4.353846144676208341e-01,4.427795064449310258e-01,4.277142745256423684e-01,4.358980166912078680e-01,4.143489766120910800e-01,4.226596260070800692e-01,4.074672591686248624e-01,4.212810885906219660e-01,4.051903426647186501e-01,3.926436948776245162e-01,3.968370389938354337e-01,3.990452456474304355e-01,3.997049880027770952e-01,3.967100238800048695e-01,3.725364094972610229e-01,3.851490807533264338e-01,3.824568748474120872e-01,3.702331960201263317e-01,3.699321377277374201e-01,3.919693470001220925e-01,3.690729457139969028e-01,3.686732566356659135e-01,3.681340646743774259e-01,3.640616154670715532e-01,3.626979291439056396e-01,3.775809025764465532e-01,3.575842583179473788e-01
2.388849077224731499e+00,2.374464044570922638e+00,2.358857583999633967e+00,2.338854703903198384e+00,2.316131391525268590e+00,2.289312639236450231e+00,2.248117914199829315e+00,2.199039134979248189e+00,2.136343994140625036e+00,2.065751256942748970e+00,1.989402093887329137e+00,1.893444080352783221e+00,1.786704015731811479e+00,1.738231663703918350e+00,1.634723024368286204e+00,1.554747109413146866e+00,1.519468059539794913e+00,1.403853135108947825e+00,1.352318601608276438e+00,1.293070011138915953e+00,1.245715265274047745e+00,1.230511856079101518e+00,1.202819085121154874e+00,1.147266721725463956e+00,1.130611982345581135e+00,1.070557289123535094e+00,1.034199457168579084e+00,1.045540585517883203e+00,9.961514186859130593e-01,9.887143683433532448e-01,9.487509489059448020e-01,9.214872789382934082e-01,9.695924758911133035e-01,9.388753962516784846e-01,8.815828347206116078e-01,8.950722551345825506e-01,8.985614776611328125e-01,8.268858885765075772e-01,8.337413454055786488e-01,8.641749858856201394e-01,8.404438567161559570e-01,7.889234757423401190e-01,7.615737891197205123e-01,7.734642434120178045e-01,7.559626793861389249e-01,7.471478939056396262e-01,7.424911451339721857e-01,7.505772566795348988e-01,7.018097066879271928e-01,7.175846314430236461e-01,7.198297047615050959e-01,6.810721516609191672e-01,7.264616703987121227e-01,7.286478042602538840e-01,6.903892016410827503e-01,6.961756992340087935e-01,6.590516662597656339e-01,6.554932951927184837e-01,6.131422924995422186e-01,6.359719252586364391e-01,6.623958349227905273e-01,6.593338513374328302e-01,6.287265539169311079e-01,6.428141450881957875e-01,6.268499183654785423e-01,5.835502076148987305e-01,5.736125326156615856e-01,6.031393384933472213e-01,5.784024667739867676e-01,5.824364542961120161e-01,5.872930979728698819e-01,5.773449754714965465e-01,5.641982197761535867e-01,5.583381867408752086e-01,5.632323479652404652e-01,5.528357338905334206e-01,5.376920652389526323e-01,5.265288496017456188e-01,5.351872682571411355e-01,5.443373751640320224e-01,5.372145462036133079e-01,6.029996252059937056e-01,5.151184868812560547e-01,5.079961895942688432e-01,4.998400139808654719e-01,5.233434820175171254e-01,5.199978780746460361e-01,5.134289813041686967e-01,4.822243714332580811e-01,5.013447856903076039e-01,4.783828186988830500e-01,5.042244100570678622e-01,4.899479079246520929e-01,4.714279484748840066e-01,4.941804075241089111e-01,4.695853209495544633e-01,4.731333923339843817e-01,4.663831543922424272e-01,4.544406008720398016e-01,4.666906356811523215e-01
2.303910865783691531e+00,2.300229825973510778e+00,2.296979389190673793e+00,2.295021247863769709e+00,2.292309789657592578e+00,2.290162858963012749e+00,2.288629932403564382e+00,2.286458263397216584e+00,2.284939460754394691e+00,2.283299980163574272e+00,2.281136894226074130e+00,2.278959856033325071e+00,2.277090530395507795e+00,2.274772233963012535e+00,2.271909170150756996e+00,2.269434995651244957e+00,2.267199077606201207e+00,2.264343900680541921e+00,2.262128391265869176e+00,2.259671926498413086e+00,2.256922626495361239e+00,2.253532314300537021e+00,2.249728956222534215e+00,2.245212078094482422e+00,2.241750307083129723e+00,2.237582035064697106e+00,2.233014049530029244e+00,2.228721075057983558e+00,2.224307069778442170e+00,2.219101066589355575e+00,2.213707046508789134e+00,2.208139734268188548e+00,2.203140363693237180e+00,2.197751140594482511e+00,2.192033824920654350e+00,2.186230430603027131e+00,2.179992837905883718e+00,2.173329524993896644e+00,2.166867446899414240e+00,2.159871625900268377e+00,2.153600263595580877e+00,2.146894798278808469e+00,2.139293317794799698e+00,2.132057342529297017e+00,2.125074901580810582e+00,2.117643632888793981e+00,2.110203285217285174e+00,2.102020263671875000e+00,2.093951892852783381e+00,2.086422805786132706e+00,2.078638515472412074e+00,2.071050319671631001e+00,2.061825113296508860e+00,2.052520427703857564e+00,2.044269618988037163e+00,2.035810470581054688e+00,2.027712106704711914e+00,2.019348640441894549e+00,2.011114845275878693e+00,2.002207422256469638e+00,1.993441057205200151e+00,1.984476060867309544e+00,1.976287498474120996e+00,1.968060836791992285e+00,1.959745559692382733e+00,1.950587863922119247e+00,1.941292324066162145e+00,1.932572021484374902e+00,1.924931087493896520e+00,1.915441207885742125e+00,1.906549181938171467e+00,1.898968152999877868e+00,1.890583500862121680e+00,1.881661415100097656e+00,1.873041110038757395e+00,1.864226102828979492e+00,1.855091977119445845e+00,1.846696219444274867e+00,1.839460291862487828e+00,1.831462898254394567e+00,1.823578548431396440e+00,1.815656003952026420e+00,1.807572927474975666e+00,1.800813503265380922e+00,1.793424644470214879e+00,1.784663457870483416e+00,1.774968099594116167e+00,1.767719087600708061e+00,1.759740157127380300e+00,1.750228409767150772e+00,1.743461980819702051e+00,1.733850460052490217e+00,1.726610031127929767e+00,1.716856670379638627e+00,1.709366860389709419e+00,1.701281390190124476e+00,1.695408291816711488e+00,1.687945032119750888e+00,1.678401622772216717e+00,1.671853804588317782e+00
2.433443136215209801e+00,2.427895565032959002e+00,2.422660970687866122e+00,2.416854696273803782e+00,2.412362289428711115e+00,2.408242073059081889e+00,2.405350723266601598e+00,2.402661476135254048e+00,2.400132427215575959e+00,2.397219724655151207e+00,2.394864826202392383e+00,2.392843236923217987e+00,2.389381513595580930e+00,2.386765584945678587e+00,2.383537340164184393e+00,2.381076383590698065e+00,2.377827396392822479e+00,2.374215660095214897e+00,2.370304718017578249e+00,2.366940336227417063e+00,2.362654838562011861e+00,2.358239889144897461e+00,2.354015445709228604e+00,2.349588441848754705e+00,2.344262189865112145e+00,2.339755125045776207e+00,2.334530954360961807e+00,2.329480733871459819e+00,2.323889188766479652e+00,2.317543754577636506e+00,2.311311388015746981e+00,2.304620208740234322e+00,2.299007349014282386e+00,2.292249679565429688e+00,2.285596199035644371e+00,2.277187376022338672e+00,2.270302324295043750e+00,2.262402248382568537e+00,2.254130077362060725e+00,2.245600271224975408e+00,2.237405748367309766e+00,2.228486051559448455e+00,2.218402509689330948e+00,2.209053678512573171e+00,2.200117578506469940e+00,2.190460758209228587e+00,2.180926132202148260e+00,2.170851669311523402e+00,2.161205720901489435e+00,2.150865030288696467e+00,2.140415010452270561e+00,2.130491275787353533e+00,2.119976463317871040e+00,2.109589738845825124e+00,2.099409456253051864e+00,2.089202947616576989e+00,2.078619565963744975e+00,2.067154378890991406e+00,2.055524854660033984e+00,2.043753643035888690e+00,2.031841068267822070e+00,2.021753664016723739e+00,2.010587940216064240e+00,1.999861946105957022e+00,1.987690839767455975e+00,1.977887353897094691e+00,1.966914587020873961e+00,1.957493400573730558e+00,1.947772345542907679e+00,1.937952456474304253e+00,1.928263440132141016e+00,1.919171953201293856e+00,1.909292650222778276e+00,1.899355201721191433e+00,1.889751453399658221e+00,1.878796029090881392e+00,1.868487691879272550e+00,1.857677760124206490e+00,1.847992315292358301e+00,1.838231248855590749e+00,1.827767066955566344e+00,1.817220253944396902e+00,1.808680400848388770e+00,1.801118898391723677e+00,1.791649861335754323e+00,1.783733353614807227e+00,1.775538105964660662e+00,1.766731362342834455e+00,1.757778000831603959e+00,1.749299402236938583e+00,1.742648868560791042e+00,1.735597434043884224e+00,1.728251667022705051e+00,1.720000710487365803e+00,1.711097140312194842e+00,1.703135876655578640e+00,1.696530251502990749e+00,1.689915542602538956e+00,1.684147524833679244e+00,1.675644612312316983e+00
2.284045763015746910e+00,2.275651760101318200e+00,2.267773361206054883e+00,2.255461559295654173e+00,2.242555637359619158e+00,2.229270725250243945e+00,2.215157585144043040e+00,2.195820426940918058e+00,2.171355695724487500e+00,2.145702629089355273e+00,2.119010715484618945e+00,2.082000484466552948e+00,2.042706499099731232e+00,1.995333037376403773e+00,1.952282223701476971e+00,1.905103206634521484e+00,1.838145914077758736e+00,1.759825730323791415e+00,1.700289287567138707e+00,1.615860848426818874e+00,1.505181055068969709e+00,1.501951980590820357e+00,1.431723675727844203e+00,1.281434736251831019e+00,1.229721136093139711e+00,1.191280336380004856e+00,1.156372294425964453e+00,1.110655531883239844e+00,1.092514181137084872e+00,9.987772226333617720e-01,9.978796482086181863e-01,9.456056451797485440e-01,9.380446147918700683e-01,9.103861951828002841e-01,9.067099523544311923e-01,8.138798236846923606e-01,8.360874271392821910e-01,8.080286669731140403e-01,7.997953557968139338e-01,7.316886878013610929e-01,7.415530776977539151e-01,7.328302562236785889e-01,7.001766872406005593e-01,7.021900558471679821e-01,6.977820730209350897e-01,7.049180793762207520e-01,6.373354768753052291e-01,6.721775746345519664e-01,6.528024983406066628e-01,6.208975982666015137e-01,6.681534504890441761e-01,5.759993982315063654e-01,6.138008093833923207e-01,6.072816419601440030e-01,6.259322476387023659e-01,5.604425191879272017e-01,5.848897099494934082e-01,5.437317562103270996e-01,6.090133070945740190e-01,6.222901153564452947e-01,5.511192393302917214e-01,5.798015546798706010e-01,5.525733947753905806e-01,5.325979912281035844e-01,5.119605469703674139e-01,5.264060306549072088e-01,5.542956018447875444e-01,5.064360499382019043e-01,5.014991044998169389e-01,5.315454101562500089e-01,4.761086750030517623e-01,5.473159360885619940e-01,5.180777597427368431e-01,5.389316368103027610e-01,5.404370009899139848e-01,4.783264684677124290e-01,5.817713212966918457e-01,5.045001554489135787e-01,4.463632369041443115e-01,4.780237317085266335e-01,4.553034901618957520e-01,5.926358509063720525e-01,4.536903905868530096e-01,4.512780439853668057e-01,4.207310366630554466e-01,4.765894556045532360e-01,4.666848659515380748e-01,4.361380362510681175e-01,4.937786221504211204e-01,4.408622360229492165e-01,5.578743314743042081e-01,4.470942997932433882e-01,5.452882671356200639e-01,5.465445327758788885e-01,4.253969025611877286e-01,4.959999227523803622e-01,4.282362794876098389e-01,4.833821153640747159e-01,5.990535354614258123e-01,3.979706430435180908e-01
2.328856849670410067e+00,2.323322477340698189e+00,2.317833538055420028e+00,2.310406150817871040e+00,2.302403593063354403e+00,2.294163904190063441e+00,2.284647150039672781e+00,2.272972288131713814e+00,2.258446483612060351e+00,2.239187173843383949e+00,2.213231287002563441e+00,2.180442848205566442e+00,2.144532079696655380e+00,2.095162191390991246e+00,2.034499816894531410e+00,1.965010700225830131e+00,1.872470622062682999e+00,1.769659543037414462e+00,1.651297974586486861e+00,1.518167333602905344e+00,1.400829439163207901e+00,1.291423029899597230e+00,1.280318355560302823e+00,1.167570099830627539e+00,1.196148447990417418e+00,1.046162724494934082e+00,1.051805582046508869e+00,1.107228598594665492e+00,9.542429780960083319e-01,9.029503011703491344e-01,9.411582374572753373e-01,9.061983489990234064e-01,8.451199197769164728e-01,8.575248003005981889e-01,8.763086318969726118e-01,8.730746483802795943e-01,7.747793745994567827e-01,7.770332264900207120e-01,8.049883198738098100e-01,7.418412590026854936e-01,7.280671548843383745e-01,7.635721731185912686e-01,6.930614042282104981e-01,6.860332798957824441e-01,7.040007424354552956e-01,6.984755897521972567e-01,7.575545263290405229e-01,8.205666065216064009e-01,6.523435664176940874e-01,6.481125497817993297e-01,6.394146871566772639e-01,6.896594858169555753e-01,6.356534266471862704e-01,6.572323989868164018e-01,6.177602720260619851e-01,6.395127964019775568e-01,6.974850320816039506e-01,7.187336921691894753e-01,6.351228666305541726e-01,5.811337971687317028e-01,5.975133848190307129e-01,6.289810562133788530e-01,6.648503208160400080e-01,6.215000581741333407e-01,6.132957792282104359e-01,6.301034784317016690e-01,6.390543603897094194e-01,5.992013072967529164e-01,6.175307130813598722e-01,5.904060316085815163e-01,5.938448858261108354e-01,5.800071048736572532e-01,6.162520265579223278e-01,5.939526987075806064e-01,5.720265579223632324e-01,5.763936424255371449e-01,5.757542800903320268e-01,6.625921487808227317e-01,5.977434301376343129e-01,5.598740482330322177e-01,6.051831388473510875e-01,6.099522686004639205e-01,6.036687517166137162e-01,5.930936479568481579e-01,5.928412342071532892e-01,6.319641542434691894e-01,5.719938516616821511e-01,5.667786550521850542e-01,6.385371446609496848e-01,5.812844657897948686e-01,5.824788427352904918e-01,6.554074335098266646e-01,6.253829097747802823e-01,5.997855949401855735e-01,6.292212581634522017e-01,6.188018703460693715e-01,6.014596319198608487e-01,5.940606307983398171e-01,6.076740980148315208e-01,6.442556476593017667e-01
